"TouristSpotId","TourApiContentId","Name","Address","Status","ImageUrl","SourcePageUrl","SourceTitle","ProviderHost","HttpStatus","ContentType","VerifiedAt","Notes"
"29362","250264","경주 남산 칠불암 마애불상군","경상북도 경주시 남산동 산36-4","APPROVED_OFFICIAL_WEB","https://www.heritage.go.kr/unisearch/images/national_treasure/2022110909500701.jpg","https://www.heritage.go.kr/heri/cul/imgHeritage.do?ccimId=7019879&ccbaKdcd=11&ccbaAsno=0003120000000&ccbaCtcd=37","국가유산이미지 | 경주 남산 칠불암 마애불상군 정밀실측 용역 경주 남산 칠불암 마애불상군 정밀실측 용역","www.heritage.go.kr","206","image/jpg","2026-09-15","네이버 이미지 검색 원문 제목에서 장소명 일치, 검색어에 지역 포함, 이미지 GET 응답 확인; 점수 125"
"29679","126526","서울 태릉(문정왕후)과 강릉(명종·인순왕후) [유네스코 세계유산]","서울특별시 노원구 화랑로 681","APPROVED_TOURAPI_INDEX","https://tong.visitkorea.or.kr/cms/resource/18/2658218_image2_1.jpg","https://www.korearank.com/tour/tour_detail.php?uid=28360","서울 태릉(문정왕후)과 강릉(명종·인순왕후) [유네스코 세계유산] (2026) - 서울특별시 노원구 가볼만한곳 - 관광지랭킹","www.korearank.com","206","image/jpg","2026-09-15","네이버 이미지 검색 원문 제목에서 장소명 일치, 검색어에 지역 포함, 이미지 GET 응답 확인; 점수 160"
"29683","126525","서울 선릉과 정릉 [유네스코 세계유산]","서울특별시 강남구 선릉로100길 1","APPROVED_TOURAPI_INDEX","https://tong.visitkorea.or.kr/cms/resource/38/3509938_image2_1.jpg","http://www.koreatriptips.com/location.html?mapX=127.0446443698&mapY=37.5102008674&page=2","서울 선릉과 정릉 [유네스코 세계유산] - 주변 여행 및 근처 관광 명소 - 국내 여행 정보와 관광 명소 정보","www.koreatriptips.com","206","image/jpg","2026-09-15","네이버 이미지 검색 원문 제목에서 장소명 일치, 검색어에 지역 포함, 이미지 GET 응답 확인; 점수 140"
"29705","3076665","조은숙아트앤라이프스타일","서울특별시 강남구 압구정로80길 37 (청담동)","NO_WEB_CANDIDATE","","","","","","","2026-09-15","장소명이 원문 제목과 일치하고 신뢰 가능한 호스트에서 정상 응답한 후보 없음"
"29765","125956","조양문","충청남도 홍성군 홍성읍 오관리","APPROVED_TOURAPI_INDEX","https://tong.visitkorea.or.kr/cms/resource/94/2522594_image2_1.jpg","https://www.korearank.com/tour/tour_detail.php?uid=30189","조양문 (2026) - 충청남도 홍성군 가볼만한곳 - 관광지랭킹","www.korearank.com","206","image/jpg","2026-09-15","네이버 이미지 검색 원문 제목에서 장소명 일치, 검색어에 지역 포함, 이미지 GET 응답 확인; 점수 160"
"29965","3080721","김세중미술관","서울특별시 용산구 효창원로70길 35 (효창동)","APPROVED_TOURAPI_INDEX","https://tong.visitkorea.or.kr/cms/resource/20/3080720_image2_1.JPG","https://www.korearank.com/tour/tour_detail.php?uid=88424","김세중미술관 - 서울특별시 용산구 - 가볼만한곳 - 관광지랭킹","www.korearank.com","206","image/jpg","2026-09-15","네이버 이미지 검색 원문 제목에서 장소명 일치, 검색어에 지역 포함, 이미지 GET 응답 확인; 점수 160"
"30150","126866","금산 백령성","충청남도 금산군 남이면 역평리","NO_WEB_CANDIDATE","","","","","","","2026-09-15","장소명이 원문 제목과 일치하고 신뢰 가능한 호스트에서 정상 응답한 후보 없음"
"30155","1685990","제천 청풍향교","충청북도 제천시 청풍면 청풍호로 2048","NO_WEB_CANDIDATE","","","","","","","2026-09-15","장소명이 원문 제목과 일치하고 신뢰 가능한 호스트에서 정상 응답한 후보 없음"
"30226","1957985","곤산서원","경상북도 칠곡군 약목면 신유로 60","NO_WEB_CANDIDATE","","","","","","","2026-09-15","장소명이 원문 제목과 일치하고 신뢰 가능한 호스트에서 정상 응답한 후보 없음"
"30276","250260","삼릉계곡마애석가여래좌상","경상북도 경주시 남산순환로 341-126 (배동)","APPROVED_TOURAPI_INDEX","https://tong.visitkorea.or.kr/cms/resource/30/2840330_image2_1.jpg","http://www.koreatriptips.com/location.html?mapX=129.2010693993&mapY=35.7151098750&page=5","삼릉계곡마애석가여래좌상 - 주변 여행 및 근처 관광 명소 - 국내 여행 정보와 관광 명소 정보","www.koreatriptips.com","206","image/jpg","2026-09-15","네이버 이미지 검색 원문 제목에서 장소명 일치, 검색어에 지역 포함, 이미지 GET 응답 확인; 점수 140"
"30430","1621397","경주 내물왕릉","경상북도 경주시 포석로 1065 (황남동)","APPROVED_TOURAPI_INDEX","https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=cad0fd93-8275-40ef-89e0-38304dc58dbb","https://korean.visitkorea.or.kr/detail/ms_detail_print.do?cotid=c2f96688-d516-4236-8e89-b557146b976c","(인쇄용) 경주 내물왕릉 | 대한민국 구석구석","korean.visitkorea.or.kr","200","image/jpeg","2026-09-15","네이버 이미지 검색 원문 제목에서 장소명 일치, 검색어에 지역 포함, 이미지 GET 응답 확인; 점수 125"
"30523","1959067","운곡서원","경상북도 경주시 강동면 사라길 79-13","NO_WEB_CANDIDATE","","","","","","","2026-09-15","장소명이 원문 제목과 일치하고 신뢰 가능한 호스트에서 정상 응답한 후보 없음"
"30530","1621751","경주 효공왕릉","경상북도 경주시 배반동","APPROVED_TOURAPI_INDEX","https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=5bb4470c-6217-4de1-b49c-826721faaf90","https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=3a4b658e-28ec-43b2-9e25-779e317f55ba","경주 효공왕릉> 여행지 :대한민국 구석구석 경주 효공왕릉> 여행지 :대한민국 구석구석","korean.visitkorea.or.kr","200","image/jpeg","2026-09-15","네이버 이미지 검색 원문 제목에서 장소명 일치, 검색어에 지역 포함, 이미지 GET 응답 확인; 점수 125"
"30562","127154","봉화 계서당 종택","경상북도 봉화군 물야면 계서당길 34-1","APPROVED_TOURAPI_INDEX","https://tong.visitkorea.or.kr/cms/resource/31/2568031_image2_1.jpg","http://www.koreatriptips.com/location.html?mapX=128.7335028137&mapY=36.9496412350","봉화 계서당 종택 - 주변 여행 및 근처 관광 명소 - 국내 여행 정보와 관광 명소 정보","www.koreatriptips.com","206","image/jpg","2026-09-15","네이버 이미지 검색 원문 제목에서 장소명 일치, 검색어에 지역 포함, 이미지 GET 응답 확인; 점수 140"
"30626","125551","고양 서삼릉 [유네스코 세계유산]","경기도 고양시 덕양구 서삼릉길 233-126 (원당동)","APPROVED_TOURAPI_INDEX","https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=fafa3eee-3ad0-4d68-b77a-14ec99c64be0","https://korean.visitkorea.or.kr/detail/fes_detail.do?cotid=8f1f628e-fd4e-4870-be17-1657fcac065f","고양 서삼릉 [유네스코 세계유산]> 축제/공연/행사 | '열린 관광' 모두의 여행:대한민국 구석구석","korean.visitkorea.or.kr","200","image/jpeg","2026-09-15","네이버 이미지 검색 원문 제목에서 장소명 일치, 검색어에 지역 포함, 이미지 GET 응답 확인; 점수 125"
"30628","2605828","오대호아트팩토리","충청북도 충주시 앙성면 가곡로 1434","APPROVED_TOURAPI_INDEX","https://tong.visitkorea.or.kr/cms/resource/65/2603265_image2_1.jpg","https://www.korearank.com/tour/tour_detail.php?uid=9999","오대호아트팩토리 (2026) - 충청북도 충주시 가볼만한곳 - 관광지랭킹","www.korearank.com","206","image/jpg","2026-09-15","네이버 이미지 검색 원문 제목에서 장소명 일치, 검색어에 지역 포함, 이미지 GET 응답 확인; 점수 160"
"30707","128283","망이산성","충청북도 음성군 삼성면 양덕리","APPROVED_TOURAPI_INDEX","https://tong.visitkorea.or.kr/cms/resource/42/1847542_image2_1.jpg","http://www.koreatriptips.com/location.html?mapX=127.4892058033&mapY=37.0564725081","망이산성 - 주변 여행 및 근처 관광 명소 - 국내 여행 정보와 관광 명소 정보","www.koreatriptips.com","206","image/jpg","2026-09-15","네이버 이미지 검색 원문 제목에서 장소명 일치, 검색어에 지역 포함, 이미지 GET 응답 확인; 점수 140"
"30778","915305","오천향교","충청남도 보령시 오천면 교성리","APPROVED_TOURAPI_INDEX","https://tong.visitkorea.or.kr/cms/resource/98/1602698_image2_1.jpg","https://www.korearank.com/tour/tour_detail.php?uid=26226","오천향교 - 충청남도 보령시 - 가볼만한곳 - 관광지랭킹","www.korearank.com","206","image/jpg","2026-09-15","네이버 이미지 검색 원문 제목에서 장소명 일치, 검색어에 지역 포함, 이미지 GET 응답 확인; 점수 160"
"30783","1958202","김천 도동서원","경상북도 김천시 구성면 상좌원3길","APPROVED_TOURAPI_INDEX","https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=be04cdff-cd9a-4a4a-bea1-635cb6cb7147","https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=a47475b1-44cf-4846-9c85-fa059d9009dd","김천 도동서원> 여행지 :대한민국 구석구석 김천 도동서원> 여행지 :대한민국 구석구석","korean.visitkorea.or.kr","200","image/jpeg","2026-09-15","네이버 이미지 검색 원문 제목에서 장소명 일치, 검색어에 지역 포함, 이미지 GET 응답 확인; 점수 125"
"30872","1625075","의안대군방석묘역","경기도 광주시 남한산성면 엄미리","APPROVED_TOURAPI_INDEX","https://tong.visitkorea.or.kr/cms/resource/94/3000694_image2_1.jpg","https://www.korearank.com/tour/tour_detail.php?uid=32136","의안대군방석묘역 - 경기도 광주시 - 가볼만한곳 - 관광지랭킹","www.korearank.com","206","image/jpg","2026-09-15","네이버 이미지 검색 원문 제목에서 장소명 일치, 검색어에 지역 포함, 이미지 GET 응답 확인; 점수 160"
"31587","231927","경주석장동암각화","경상북도 경주시 석장동","APPROVED_TOURAPI_INDEX","https://tong.visitkorea.or.kr/cms/resource/42/3405142_image2_1.jpg","https://www.korearank.com/tour/tour_detail.php?uid=33129","경주석장동암각화 (2026) - 경상북도 경주시 가볼만한곳 - 관광지랭킹","www.korearank.com","206","image/jpg","2026-09-15","네이버 이미지 검색 원문 제목에서 장소명 일치, 검색어에 지역 포함, 이미지 GET 응답 확인; 점수 160"
"31591","127244","포항 달전재사와 하학재","경상북도 포항시 남구 연일읍 새마을로766번길 59","APPROVED_TOURAPI_INDEX","https://tong.visitkorea.or.kr/cms/resource/03/3063903_image2_1.jpg","http://www.koreatriptips.com/location.html?mapX=129.4014388925&mapY=36.0700958116&page=2","포항 달전재사와 하학재 - 주변 여행 및 근처 관광 명소 - 국내 여행 정보와 관광 명소 정보","www.koreatriptips.com","206","image/jpg","2026-09-15","네이버 이미지 검색 원문 제목에서 장소명 일치, 검색어에 지역 포함, 이미지 GET 응답 확인; 점수 140"
"32404","1621308","자계서원","경상북도 청도군 이서면 자계서원길 13","NO_WEB_CANDIDATE","","","","","","","2026-09-15","장소명이 원문 제목과 일치하고 신뢰 가능한 호스트에서 정상 응답한 후보 없음"
"34108","731520","양구전쟁기념관","강원특별자치도 양구군 해안면 해안서화로 35","NO_WEB_CANDIDATE","","","","","","","2026-09-15","장소명이 원문 제목과 일치하고 신뢰 가능한 호스트에서 정상 응답한 후보 없음"
"35017","3532403","산계리3층석탑","강원특별자치도 강릉시 옥계면 석화동굴길 238","NO_WEB_CANDIDATE","","","","","","","2026-09-15","장소명이 원문 제목과 일치하고 신뢰 가능한 호스트에서 정상 응답한 후보 없음"
"35018","3532463","굴산사지당간지주","강원특별자치도 강릉시 구정면 금평로 92-50","APPROVED_OFFICIAL_WEB","https://www.k-heritage.tv/ko/M000000327/api/image/ddd870c92d3a68d399473d4dcd1dc94b.jpg","https://www.k-heritage.tv/ko/M000000327/bbs/view?pstNo=9267","국가유산채널 > 참여 > 자료실 > 사진 자료 > 상세보기: 강릉 굴산사지 당간지주 국가유산채널","www.k-heritage.tv","200","image/jpg","2026-09-15","네이버 이미지 검색 원문 제목에서 장소명 일치, 검색어에 지역 포함, 이미지 GET 응답 확인; 점수 95"
"35159","3544745","㈜타임트레인","강원특별자치도 강릉시 강동면 헌화로 990-1","NO_WEB_CANDIDATE","","","","","","","2026-09-15","장소명이 원문 제목과 일치하고 신뢰 가능한 호스트에서 정상 응답한 후보 없음"
"36412","127680","황희선생유적지·반구정","경기도 파주시 문산읍 반구정로85번길 3","APPROVED_TOURAPI_INDEX","https://tong.visitkorea.or.kr/cms/resource/80/622380_image2_1.jpg","https://www.korearank.com/tour/tour_detail.php?uid=29965","황희선생유적지·반구정 (2026) - 경기도 파주시 가볼만한곳 - 관광지랭킹","www.korearank.com","206","image/jpg","2026-09-15","네이버 이미지 검색 원문 제목에서 장소명 일치, 검색어에 지역 포함, 이미지 GET 응답 확인; 점수 160"
"37176","3532451","보광리석조여래좌상","강원특별자치도 강릉시 성산면 삼왕길 139-98","NO_WEB_CANDIDATE","","","","","","","2026-09-15","장소명이 원문 제목과 일치하고 신뢰 가능한 호스트에서 정상 응답한 후보 없음"
"37183","3532413","소금강 돌박물관","강원특별자치도 강릉시 연곡면 진고개로 1698","NO_WEB_CANDIDATE","","","","","","","2026-09-15","장소명이 원문 제목과 일치하고 신뢰 가능한 호스트에서 정상 응답한 후보 없음"
"37414","3531540","강릉올림픽뮤지엄","강원특별자치도 강릉시 수리골길 102 (포남동)","NO_WEB_CANDIDATE","","","","","","","2026-09-15","장소명이 원문 제목과 일치하고 신뢰 가능한 호스트에서 정상 응답한 후보 없음"
"38581","130083","영일민속박물관","경상북도 포항시 북구 흥해읍 한동로 51","NO_WEB_CANDIDATE","","","","","","","2026-09-15","장소명이 원문 제목과 일치하고 신뢰 가능한 호스트에서 정상 응답한 후보 없음"
"39135","3427042","연세대학교 원주박물관","강원특별자치도 원주시 흥업면 연세대길 1","NO_WEB_CANDIDATE","","","","","","","2026-09-15","장소명이 원문 제목과 일치하고 신뢰 가능한 호스트에서 정상 응답한 후보 없음"
"39157","2751969","영인산산림박물관","충청남도 아산시 염치읍 아산온천로 16-30","NO_WEB_CANDIDATE","","","","","","","2026-09-15","장소명이 원문 제목과 일치하고 신뢰 가능한 호스트에서 정상 응답한 후보 없음"
"39382","2536623","백제문화체험박물관","충청남도 청양군 대치면 장곡길 43-24","APPROVED_OFFICIAL_WEB","https://www.cheongyang.go.kr/cmm/fms/getImage.do?atchFileId=FILE_000000000123207&fileSn=0&kind=300","https://www.cheongyang.go.kr/museum.do","청양군 백제문화체험박물관","www.cheongyang.go.kr","200","image/jpg","2026-09-15","네이버 이미지 검색 원문 제목에서 장소명 일치, 검색어에 지역 포함, 이미지 GET 응답 확인; 점수 145"
"40058","125934","안회당과 여하정","충청남도 홍성군 홍성읍 아문길 27","NO_WEB_CANDIDATE","","","","","","","2026-09-15","장소명이 원문 제목과 일치하고 신뢰 가능한 호스트에서 정상 응답한 후보 없음"
"40061","126642","최영장군 사당","충청남도 홍성군 홍북읍 대인리 산39-7","NO_WEB_CANDIDATE","","","","","","","2026-09-15","장소명이 원문 제목과 일치하고 신뢰 가능한 호스트에서 정상 응답한 후보 없음"
"40067","915371","결성농요농사박물관","충청남도 홍성군 결성면 구성남로 91","NO_WEB_CANDIDATE","","","","","","","2026-09-15","장소명이 원문 제목과 일치하고 신뢰 가능한 호스트에서 정상 응답한 후보 없음"
"41867","2930875","대구화교협회","대구광역시 중구 종로 34 대구화교소학교","APPROVED_TOURAPI_INDEX","https://tong.visitkorea.or.kr/cms/resource/71/2930871_image2_1.JPG","https://www.korearank.com/tour/tour_detail.php?uid=75595","대구화교협회 (2026) - 대구광역시 중구 가볼만한곳 - 관광지랭킹","www.korearank.com","206","image/jpg","2026-09-15","네이버 이미지 검색 원문 제목에서 장소명 일치, 검색어에 지역 포함, 이미지 GET 응답 확인; 점수 160"
"43268","2720207","예끼마을","경상북도 안동시 도산면 선성길 14","NO_WEB_CANDIDATE","","","","","","","2026-09-15","장소명이 원문 제목과 일치하고 신뢰 가능한 호스트에서 정상 응답한 후보 없음"
"44474","2702605","태백산석장승","강원특별자치도 태백시 소도동","APPROVED_OFFICIAL_WEB","https://dl.nanet.go.kr/storage/thumb/MONO/1202/4000/0063/MONO12024000006314/MONO12024000006314_1l.jpeg","https://dl.nanet.go.kr/detail/MONO12024000006314","정밀실측조사보고서 : 태백산 석장승 (2023년도) 강원특별자치도 민속문화재 정밀실측조사보고서 : 태백산 석장승 / 강원특별자치도 태백시","dl.nanet.go.kr","206","image/jpeg","2026-09-15","네이버 이미지 검색 원문 제목에서 장소명 일치, 검색어에 지역 포함, 이미지 GET 응답 확인; 점수 145"
"44476","2715385","난포정(蘭浦亭)","강원특별자치도 정선군 임계면 봉산리 185","APPROVED_TOURAPI_INDEX","https://tong.visitkorea.or.kr/cms/resource/25/3334325_image2_1.jpg","http://www.koreatriptips.com/location.html?mapX=128.8495931144&mapY=37.4824322000","난포정(蘭浦亭) - 주변 여행 및 근처 관광 명소 - 국내 여행 정보와 관광 명소 정보","www.koreatriptips.com","206","image/jpg","2026-09-15","네이버 이미지 검색 원문 제목에서 장소명 일치, 검색어에 지역 포함, 이미지 GET 응답 확인; 점수 140"
"44576","2702534","태장동왕녀복란태실비","강원특별자치도 원주시 태장동","NO_WEB_CANDIDATE","","","","","","","2026-09-15","장소명이 원문 제목과 일치하고 신뢰 가능한 호스트에서 정상 응답한 후보 없음"
"45357","1955917","운계서원(양평)","경기도 양평군 용문면 용문산로192번길 16-21","APPROVED_TOURAPI_INDEX","https://tong.visitkorea.or.kr/cms/resource/89/2797889_image2_1.jpg","http://www.koreatriptips.com/location.html?mapX=127.6009353595&mapY=37.5150937498","운계서원(양평) - 주변 여행 및 근처 관광 명소 - 국내 여행 정보와 관광 명소 정보","www.koreatriptips.com","206","image/jpg","2026-09-15","네이버 이미지 검색 원문 제목에서 장소명 일치, 검색어에 지역 포함, 이미지 GET 응답 확인; 점수 140"
"45474","2785866","산청 단계리 권씨고가(권씨고가)","경상남도 산청군 신등면 단계리","APPROVED_TOURAPI_INDEX","https://tong.visitkorea.or.kr/cms/resource/26/2790126_image2_1.jpg","https://www.korearank.com/tour/tour_detail.php?uid=55413","산청 단계리 권씨고가(권씨고가) (2026) - 경상남도 산청군 가볼만한곳 - 관광지랭킹","www.korearank.com","206","image/jpg","2026-09-15","네이버 이미지 검색 원문 제목에서 장소명 일치, 검색어에 지역 포함, 이미지 GET 응답 확인; 점수 160"
"45657","2795956","양평 창대리 고가","경기도 양평군 양평읍 충신로 333-6","APPROVED_TOURAPI_INDEX","https://tong.visitkorea.or.kr/cms/resource/01/2796401_image2_1.jpg","https://www.korearank.com/tour/tour_detail.php?uid=56169","양평 창대리 고가 (2026) - 경기도 양평군 가볼만한곳 - 관광지랭킹","www.korearank.com","206","image/jpg","2026-09-15","네이버 이미지 검색 원문 제목에서 장소명 일치, 검색어에 지역 포함, 이미지 GET 응답 확인; 점수 160"
"45741","2788137","화사별서(조씨고가)","경상남도 하동군 악양면 정서리","APPROVED_TOURAPI_INDEX","https://tong.visitkorea.or.kr/cms/resource/84/2790784_image2_1.jpg","https://www.korearank.com/tour/tour_detail.php?uid=55390","화사별서(조씨고가) (2026) - 경상남도 하동군 가볼만한곳 - 관광지랭킹","www.korearank.com","206","image/jpg","2026-09-15","네이버 이미지 검색 원문 제목에서 장소명 일치, 검색어에 지역 포함, 이미지 GET 응답 확인; 점수 160"
"46047","2714842","영월화석박물관","강원특별자치도 영월군 주천면 평창강로 139","NO_WEB_CANDIDATE","","","","","","","2026-09-15","장소명이 원문 제목과 일치하고 신뢰 가능한 호스트에서 정상 응답한 후보 없음"
"46190","1955417","산청향교","경상남도 산청군 산청읍 중앙로59번길 20-5","APPROVED_TOURAPI_INDEX","https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=11e5a994-d283-4ff3-a285-d7feab47fbb5","https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=4a20d2e5-2c58-44cb-a60e-5dd13a5e61b8","산청향교> 여행지 :대한민국 구석구석 산청향교> 여행지 :대한민국 구석구석","korean.visitkorea.or.kr","200","image/jpeg","2026-09-15","네이버 이미지 검색 원문 제목에서 장소명 일치, 검색어에 지역 포함, 이미지 GET 응답 확인; 점수 125"
"46191","1959532","대포서원","경상남도 산청군 생초면 명지대포로236번길 183","APPROVED_TOURAPI_INDEX","https://tong.visitkorea.or.kr/cms/resource/26/4056426_image2_1.jpg","https://www.korearank.com/tour/tour_detail.php?uid=31399","대포서원 (2026) - 경상남도 산청군 가볼만한곳 - 관광지랭킹","www.korearank.com","206","image/jpg","2026-09-15","네이버 이미지 검색 원문 제목에서 장소명 일치, 검색어에 지역 포함, 이미지 GET 응답 확인; 점수 160"
"46193","1959616","봉산서원(산청)","경상남도 산청군 생비량면 지리산대로4119번길 37-20","APPROVED_TOURAPI_INDEX","https://tong.visitkorea.or.kr/cms/resource/68/2741268_image2_1.jpg","http://www.koreatriptips.com/location.html?mapX=127.9746970553&mapY=35.3891130876&page=3","봉산서원(산청) - 주변 여행 및 근처 관광 명소 - 국내 여행 정보와 관광 명소 정보","www.koreatriptips.com","206","image/jpg","2026-09-15","네이버 이미지 검색 원문 제목에서 장소명 일치, 검색어에 지역 포함, 이미지 GET 응답 확인; 점수 140"
"46304","126993","용암정(안동)","경상북도 안동시 도산면 서부리","NO_WEB_CANDIDATE","","","","","","","2026-09-15","장소명이 원문 제목과 일치하고 신뢰 가능한 호스트에서 정상 응답한 후보 없음"
"46372","2715382","여송정","강원특별자치도 정선군 여량면 유천리 산 128","APPROVED_TOURAPI_INDEX","https://tong.visitkorea.or.kr/cms/resource/61/1825061_image2_1.jpg","https://www.korearank.com/tour/tour_detail.php?uid=30683","여송정(餘松亭) - 강원특별자치도 정선군 - 가볼만한곳 - 관광지랭킹","www.korearank.com","206","image/jpg","2026-09-15","네이버 이미지 검색 원문 제목에서 장소명 일치, 검색어에 지역 포함, 이미지 GET 응답 확인; 점수 160"
"46375","1956330","명탄서원","충청남도 공주시 명탄서원길 48","NO_WEB_CANDIDATE","","","","","","","2026-09-15","장소명이 원문 제목과 일치하고 신뢰 가능한 호스트에서 정상 응답한 후보 없음"
"46452","2606202","유류피해 극복기념관","충청남도 태안군 소원면 천리포1길 120","APPROVED_TOURAPI_INDEX","https://tong.visitkorea.or.kr/cms/resource/72/2609372_image2_1.png","https://www.korearank.com/tour/tour_detail.php?uid=9992","유류피해 극복기념관 - 충청남도 태안군 - 가볼만한곳 - 관광지랭킹","www.korearank.com","206","image/png","2026-09-15","네이버 이미지 검색 원문 제목에서 장소명 일치, 검색어에 지역 포함, 이미지 GET 응답 확인; 점수 160"
"46492","126494","세검정 터","서울특별시 종로구 세검정로 244 (신영동)","APPROVED_TOURAPI_INDEX","https://tong.visitkorea.or.kr/cms/resource/51/3463551_image2_1.jpg","http://www.koreatriptips.com/location.html?mapX=126.9859330794&mapY=37.6072052078&page=8","세검정 터 - 주변 여행 및 근처 관광 명소 - 국내 여행 정보와 관광 명소 정보","www.koreatriptips.com","206","image/jpg","2026-09-15","네이버 이미지 검색 원문 제목에서 장소명 일치, 검색어에 지역 포함, 이미지 GET 응답 확인; 점수 140"
"46521","126945","익산 오금산성","전북특별자치도 익산시 금마면 서고도리","APPROVED_TOURAPI_INDEX","https://tong.visitkorea.or.kr/cms/resource/95/1308595_image2_1.jpg","https://www.korearank.com/tour/tour_detail.php?uid=29478","익산 오금산성 (2026) - 전북특별자치도 익산시 가볼만한곳 - 관광지랭킹","www.korearank.com","206","image/jpg","2026-09-15","네이버 이미지 검색 원문 제목에서 장소명 일치, 검색어에 지역 포함, 이미지 GET 응답 확인; 점수 160"
"46563","3418283","성균관 명륜당","서울특별시 종로구 명륜3가","APPROVED_TOURAPI_INDEX","https://tong.visitkorea.or.kr/cms/resource/85/3301885_image2_1.jpg","http://www.koreatriptips.com/location.html?mapX=126.9970022296&mapY=37.5820138910&page=6","성균관 명륜당 - 주변 여행 및 근처 관광 명소 - 국내 여행 정보와 관광 명소 정보","www.koreatriptips.com","206","image/jpg","2026-09-15","네이버 이미지 검색 원문 제목에서 장소명 일치, 검색어에 지역 포함, 이미지 GET 응답 확인; 점수 140"
"46755","2789827","김세균판서고가","충청북도 제천시 한수면 미륵송계로 1588-1","APPROVED_TOURAPI_INDEX","https://tong.visitkorea.or.kr/cms/resource/06/2793706_image2_1.jpg","https://www.korearank.com/tour/tour_detail.php?uid=55803","김세균판서고가 (2026) - 충청북도 제천시 가볼만한곳 - 관광지랭킹","www.korearank.com","206","image/jpg","2026-09-15","네이버 이미지 검색 원문 제목에서 장소명 일치, 검색어에 지역 포함, 이미지 GET 응답 확인; 점수 160"
"46907","128686","함안무기연당","경상남도 함안군 칠원읍 무기1길 33","APPROVED_TOURAPI_INDEX","https://tong.visitkorea.or.kr/cms/resource/81/2489581_image2_1.jpg","https://www.korearank.com/tour/tour_detail.php?uid=28026","함안무기연당 (2026) - 경상남도 함안군 가볼만한곳 - 관광지랭킹","www.korearank.com","206","image/jpg","2026-09-15","네이버 이미지 검색 원문 제목에서 장소명 일치, 검색어에 지역 포함, 이미지 GET 응답 확인; 점수 160"
"46944","2713279","철원 농산물검사소","강원특별자치도 철원군 철원읍 외촌리 620-1","NO_WEB_CANDIDATE","","","","","","","2026-09-15","장소명이 원문 제목과 일치하고 신뢰 가능한 호스트에서 정상 응답한 후보 없음"
"47198","2736388","신라 월성대군 단소","경상북도 경주시 내남면 포석로 534-1","APPROVED_TOURAPI_INDEX","https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=fb437a29-2b49-49dc-8c1c-69f32d224612","https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=ba49385d-e009-4cca-b597-c7e005fd7768","신라 월성대군 단소> 여행지 :대한민국 구석구석 신라 월성대군 단소> 여행지 :대한민국 구석구석","korean.visitkorea.or.kr","200","image/jpeg","2026-09-15","네이버 이미지 검색 원문 제목에서 장소명 일치, 검색어에 지역 포함, 이미지 GET 응답 확인; 점수 125"
"48089","3429687","일완홍범식고택","충청북도 괴산군 괴산읍 임꺽정로 16","NO_WEB_CANDIDATE","","","","","","","2026-09-15","장소명이 원문 제목과 일치하고 신뢰 가능한 호스트에서 정상 응답한 후보 없음"
"48114","3448312","송암박두성기념관","인천광역시 미추홀구 한나루로357번길 105-19 (학익동)","APPROVED_TOURAPI_INDEX","https://tong.visitkorea.or.kr/cms/resource/63/2789463_image2_1.jpg","http://www.koreatriptips.com/location.html?mapX=126.6583237151&mapY=37.4214459640&page=5","송암박두성기념관 - 주변 여행 및 근처 관광 명소 - 국내 여행 정보와 관광 명소 정보","www.koreatriptips.com","206","image/jpg","2026-09-15","네이버 이미지 검색 원문 제목에서 장소명 일치, 검색어에 지역 포함, 이미지 GET 응답 확인; 점수 140"
